source,target,source_severity,target_severity,edge_severity_score,shared_cwes,shared_cwe_count
flask-cors,flask,high,low,3,,0
fonttools,zopfli,high,unknown,3,,0
fonttools,lxml,high,moderate,3,,0
fonttools,pycairo,high,unknown,3,,0
fonttools,matplotlib,high,unknown,3,,0
fonttools,scipy,high,high,3,,0
fonttools,skia-pathops,high,unknown,3,,0
fonttools,sympy,high,unknown,3,,0
fonttools,uharfbuzz,high,unknown,3,,0
fonttools,unicodedata2,high,unknown,3,,0
fonttools,munkres,high,unknown,3,,0
fonttools,lz4,high,unknown,3,,0
fonttools,brotlicffi,high,unknown,3,,0
fonttools,brotli,high,high,3,,0
fonttools,xattr,high,unknown,3,,0
gitpython,pytest-instafail,high,unknown,3,,0
gitpython,sphinx-autodoc-typehints,high,unknown,3,,0
gitpython,sphinx,high,unknown,3,,0
gitpython,ddt,high,unknown,3,,0
gitpython,typing-extensions,high,unknown,3,,0
gitpython,mock,high,unknown,3,,0
gitpython,sphinx_rtd_theme,high,unknown,3,,0
gitpython,pre-commit,high,unknown,3,,0
gitpython,mypy,high,unknown,3,,0
gitpython,pytest-mock,high,unknown,3,,0
gitpython,pytest-sugar,high,unknown,3,,0
gitpython,pytest,high,unknown,3,,0
gitpython,pytest-cov,high,unknown,3,,0
gitpython,gitdb,high,unknown,3,,0
gitpython,coverage,high,unknown,3,,0
gradio,jinja2,critical,medium,4,,0
gradio,safehttpx,critical,unknown,4,,0
gradio,markupsafe,critical,unknown,4,,0
gradio,typing-extensions,critical,unknown,4,,0
gradio,typer,critical,unknown,4,,0
gradio,tomlkit,critical,unknown,4,,0
gradio,pillow,critical,critical,4,,0
gradio,pyyaml,critical,critical,4,,0
gradio,groovy,critical,unknown,4,,0
gradio,ffmpy,critical,unknown,4,,0
gradio,itsdangerous,critical,unknown,4,,0
gradio,pydantic,critical,medium,4,,0
gradio,brotli,critical,high,4,,0
gradio,authlib,critical,high,4,,0
gradio,numpy,critical,critical,4,,0
gradio,mcp,critical,high,4,,0
gradio,aiofiles,critical,unknown,4,,0
gradio,httpx,critical,critical,4,,0
gradio,anyio,critical,unknown,4,,0
gradio,orjson,critical,high,4,,0
gradio,packaging,critical,unknown,4,,0
gradio,ruff,critical,unknown,4,,0
gradio,audioop-lts,critical,unknown,4,,0
gradio,uvicorn,critical,high,4,,0
gradio,pydub,critical,unknown,4,,0
gradio,pandas,critical,low,4,,0
gradio,fastapi,critical,high,4,,0
gradio,starlette,critical,high,4,,0
gradio,huggingface-hub,critical,unknown,4,,0
gradio,semantic-version,critical,unknown,4,,0
gradio,gradio-client,critical,unknown,4,,0
gradio,python-multipart,critical,high,4,,0
gunicorn,tornado,high,high,3,,0
gunicorn,gevent,high,critical,4,,0
gunicorn,setproctitle,high,unknown,3,,0
gunicorn,eventlet,high,medium,3,,0
gunicorn,packaging,high,unknown,3,,0
gunicorn,importlib-metadata,high,unknown,3,,0
gunicorn,pytest-cov,high,unknown,3,,0
gunicorn,pytest,high,unknown,3,,0
gunicorn,coverage,high,unknown,3,,0
h2,hyperframe,medium,unknown,2,,0
h2,hpack,medium,high,3,,0
homeassistant,jinja2,high,medium,3,,0
homeassistant,psutil-home-assistant,high,unknown,3,,0
homeassistant,aiohttp,high,high,3,,0
homeassistant,awesomeversion,high,unknown,3,,0
homeassistant,typing-extensions,high,unknown,3,,0
homeassistant,bcrypt,high,unknown,3,,0
homeassistant,aiozoneinfo,high,unknown,3,,0
homeassistant,lru-dict,high,unknown,3,,0
homeassistant,uv,high,medium,3,,0
homeassistant,yarl,high,unknown,3,,0
homeassistant,zeroconf,high,unknown,3,,0
homeassistant,voluptuous,high,unknown,3,,0
homeassistant,aiohttp-asyncmdnsresolver,high,unknown,3,,0
homeassistant,urllib3,high,medium,3,,0
homeassistant,pillow,high,critical,4,,0
homeassistant,pyyaml,high,critical,4,,0
homeassistant,standard-aifc,high,unknown,3,,0
homeassistant,hass-nabucasa,high,unknown,3,,0
homeassistant,aiodns,high,unknown,3,,0
homeassistant,fnv-hash-fast,high,unknown,3,,0
homeassistant,voluptuous-serialize,high,unknown,3,,0
homeassistant,attrs,high,unknown,3,,0
homeassistant,aiohttp_cors,high,unknown,3,,0
homeassistant,pyopenssl,high,high,3,,0
homeassistant,async-interrupt,high,unknown,3,,0
homeassistant,voluptuous-openapi,high,unknown,3,,0
homeassistant,aiohasupervisor,high,unknown,3,,0
homeassistant,httpx,high,critical,4,,0
homeassistant,pyjwt,high,low,3,,0
homeassistant,orjson,high,high,3,,0
homeassistant,packaging,high,unknown,3,,0
homeassistant,python-slugify,high,unknown,3,,0
homeassistant,audioop-lts,high,unknown,3,,0
homeassistant,cryptography,high,high,3,,0
homeassistant,ifaddr,high,unknown,3,,0
homeassistant,ciso8601,high,unknown,3,,0
homeassistant,ulid-transform,high,unknown,3,,0
homeassistant,requests,high,medium,3,,0
homeassistant,aiohttp-fast-zlib,high,unknown,3,,0
homeassistant,standard-telnetlib,high,unknown,3,,0
homeassistant,webrtc-models,high,unknown,3,,0
homeassistant,cronsim,high,unknown,3,,0
homeassistant,securetar,high,unknown,3,,0
homeassistant,certifi,high,low,3,,0
homeassistant,propcache,high,unknown,3,,0
homeassistant,annotatedyaml,high,unknown,3,,0
homeassistant,sqlalchemy,high,critical,4,,0
homeassistant,home-assistant-bluetooth,high,unknown,3,,0
homeassistant,astral,high,unknown,3,,0
homeassistant,atomicwrites-homeassistant,high,unknown,3,,0
httpie,jinja2,high,medium,3,,0
httpie,pip,high,medium,3,,0
httpie,pytest-httpbin,high,unknown,3,,0
httpie,flake8-mutable,high,unknown,3,,0
httpie,importlib-metadata,high,unknown,3,,0
httpie,twine,high,unknown,3,,0
httpie,pyyaml,high,critical,4,,0
httpie,colorama,high,unknown,3,,0
httpie,pyopenssl,high,high,3,,0
httpie,pytest,high,unknown,3,,0
httpie,charset-normalizer,high,unknown,3,,0
httpie,flake8-tuple,high,unknown,3,,0
httpie,responses,high,unknown,3,,0
httpie,pygments,high,critical,4,,0
httpie,wheel,high,high,3,,0
httpie,flake8-deprecated,high,unknown,3,,0
httpie,flake8,high,unknown,3,,0
httpie,setuptools,high,high,3,,0
httpie,requests-toolbelt,high,unknown,3,,0
httpie,pytest-cov,high,unknown,3,,0
httpie,requests,high,medium,3,,0
httpie,werkzeug,high,high,3,,0
httpie,defusedxml,high,unknown,3,,0
httpie,rich,high,unknown,3,,0
httpie,multidict,high,unknown,3,,0
httpie,pytest-mock,high,unknown,3,,0
httpie,flake8-comprehensions,high,unknown,3,,0
ibis-framework,pyproj,critical,unknown,4,,0
ibis-framework,oracledb,critical,unknown,4,,0
ibis-framework,parsy,critical,unknown,4,,0
ibis-framework,pydruid,critical,unknown,4,,0
ibis-framework,geopandas,critical,unknown,4,,0
ibis-framework,db-dtypes,critical,unknown,4,,0
ibis-framework,typing-extensions,critical,unknown,4,,0
ibis-framework,pins,critical,unknown,4,,0
ibis-framework,mysqlclient,critical,unknown,4,,0
ibis-framework,regex,critical,unknown,4,,0
ibis-framework,shapely,critical,unknown,4,,0
ibis-framework,atpublic,critical,unknown,4,,0
ibis-framework,pyathena,critical,unknown,4,,0
ibis-framework,pyspark,critical,critical,4,,0
ibis-framework,deltalake,critical,unknown,4,,0
ibis-framework,impyla,critical,unknown,4,,0
ibis-framework,clickhouse-connect,critical,unknown,4,,0
ibis-framework,snowflake-connector-python,critical,high,4,,0
ibis-framework,sqlglot,critical,unknown,4,,0
ibis-framework,fsspec,critical,unknown,4,,0
ibis-framework,python-dateutil,critical,unknown,4,,0
ibis-framework,pyarrow-hotfix,critical,unknown,4,,0
ibis-framework,databricks-sql-connector-core,critical,unknown,4,,0
ibis-framework,graphviz,critical,unknown,4,,0
ibis-framework,psycopg2,critical,unknown,4,,0
ibis-framework,black,critical,medium,4,,0
ibis-framework,pydata-google-auth,critical,unknown,4,,0
ibis-framework,numpy,critical,critical,4,,0
ibis-framework,pandas-gbq,critical,unknown,4,,0
ibis-framework,trino,critical,unknown,4,,0
ibis-framework,toolz,critical,unknown,4,,0
ibis-framework,duckdb,critical,high,4,,0
ibis-framework,pyodbc,critical,unknown,4,,0
ibis-framework,datafusion,critical,unknown,4,,0
ibis-framework,packaging,critical,unknown,4,,0
ibis-framework,tzdata,critical,unknown,4,,0
ibis-framework,google-cloud-bigquery,critical,unknown,4,,0
ibis-framework,pandas,critical,low,4,,0
ibis-framework,pyarrow,critical,critical,4,,0
ibis-framework,pyexasol,critical,unknown,4,,0
ibis-framework,google-cloud-bigquery-storage,critical,unknown,4,,0
ibis-framework,psycopg,critical,unknown,4,,0
ibis-framework,rich,critical,unknown,4,,0
ibis-framework,geoarrow-types,critical,unknown,4,,0
ibis-framework,polars,critical,unknown,4,,0
idna,pytest,medium,unknown,2,,0
idna,mypy,medium,unknown,2,,0
idna,flake8,medium,unknown,2,,0
idna,ruff,medium,unknown,2,,0
jinja2,babel,medium,high,3,,0
jinja2,markupsafe,medium,unknown,2,,0
js2py,pyjsparser (,high,unknown,3,,0
js2py,six (,high,unknown,3,,0
js2py,tzlocal (,high,unknown,3,,0
jupyter-core,traitlets,high,unknown,3,,0
jupyter-core,sphinx-autodoc-typehints,high,unknown,3,,0
jupyter-core,sphinxcontrib-spelling,high,unknown,3,,0
jupyter-core,ipykernel,high,unknown,3,,0
jupyter-core,pytest-timeout,high,unknown,3,,0
jupyter-core,myst-parser,high,unknown,3,,0
jupyter-core,pydata-sphinx-theme,high,unknown,3,,0
jupyter-core,platformdirs,high,unknown,3,,0
jupyter-core,pre-commit,high,unknown,3,,0
jupyter-core,intersphinx-registry,high,unknown,3,,0
jupyter-core,pytest,high,unknown,3,,0
jupyter-core,pytest-cov,high,unknown,3,,0
jupyter-lsp,jupyter_server,high,high,3,,0
jupyter-lsp,importlib_metadata,high,unknown,3,,0
jupyter-server,jupyter-client,high,unknown,3,,0
jupyter-server,jinja2,high,medium,3,,0
jupyter-server,sphinxcontrib-openapi,high,unknown,3,,0
jupyter-server,sphinxcontrib-spelling,high,unknown,3,,0
jupyter-server,terminado,high,unknown,3,,0
jupyter-server,sphinxcontrib-github-alt,high,unknown,3,,0
jupyter-server,typing-extensions,high,unknown,3,,0
jupyter-server,jupyter-core,high,high,3,,0
jupyter-server,jupyter-server-terminals,high,unknown,3,,0
jupyter-server,nbformat,high,unknown,3,,0
jupyter-server,sphinx-autodoc-typehints,high,unknown,3,,0
jupyter-server,pytest-timeout,high,unknown,3,,0
jupyter-server,pyzmq,high,unknown,3,,0
jupyter-server,websocket-client,high,unknown,3,,0
jupyter-server,pytest-console-scripts,high,unknown,3,,0
jupyter-server,pytest-jupyter,high,unknown,3,,0
jupyter-server,nbconvert,high,moderate,3,,0
jupyter-server,sphinxemoji,high,unknown,3,,0
jupyter-server,pytest,high,unknown,3,,0
jupyter-server,overrides,high,unknown,3,,0
jupyter-server,traitlets,high,unknown,3,,0
jupyter-server,ipykernel,high,unknown,3,,0
jupyter-server,myst-parser,high,unknown,3,,0
jupyter-server,anyio,high,unknown,3,,0
jupyter-server,pre-commit,high,unknown,3,,0
jupyter-server,packaging,high,unknown,3,,0
jupyter-server,flaky,high,unknown,3,,0
jupyter-server,jupyter-events,high,unknown,3,,0
jupyter-server,argon2-cffi,high,unknown,3,,0
jupyter-server,prometheus-client,high,unknown,3,,0
jupyter-server,tornado,high,high,3,,0
jupyter-server,requests,high,medium,3,,0
jupyter-server,pydata-sphinx-theme,high,unknown,3,,0
jupyter-server,send2trash,high,unknown,3,,0
jupyter-server,pywinpty,high,unknown,3,,0
jupyterlab,hatch,high,unknown,3,,0
jupyterlab,jupyter-lsp,high,high,3,,0
jupyterlab,jinja2,high,medium,3,,0
jupyterlab,virtualenv,high,high,3,,0
jupyterlab,jupyter-server,high,high,3,,0
jupyterlab,copier,high,high,3,,0
jupyterlab,vega-datasets,high,unknown,3,,0
jupyterlab,jupyter-core,high,high,3,,0
jupyterlab,bump2version,high,unknown,3,,0
jupyterlab,sphinx-copybutton,high,unknown,3,,0
jupyterlab,importlib-metadata,high,unknown,3,,0
jupyterlab,tomli-w,high,unknown,3,,0
jupyterlab,jupyterlab-geojson,high,unknown,3,,0
jupyterlab,requests-cache,high,unknown,3,,0
jupyterlab,notebook-shim,high,unknown,3,,0
jupyterlab,pytest-timeout,high,unknown,3,,0
jupyterlab,build,high,unknown,3,,0
jupyterlab,async-lru,high,unknown,3,,0
jupyterlab,pytest-console-scripts,high,unknown,3,,0
jupyterlab,pydantic,high,medium,3,,0
jupyterlab,pytest-jupyter,high,unknown,3,,0
jupyterlab,nbconvert,high,moderate,3,,0
jupyterlab,ipython,high,critical,4,,0
jupyterlab,jinja2-time,high,unknown,3,,0
jupyterlab,pytest,high,unknown,3,,0
jupyterlab,pyyaml-include,high,unknown,3,,0
jupyterlab,traitlets,high,unknown,3,,0
jupyterlab,ipykernel,high,unknown,3,,0
jupyterlab,altair,high,unknown,3,,0
jupyterlab,pytest-tornasync,high,unknown,3,,0
jupyterlab,myst-parser,high,unknown,3,,0
jupyterlab,httpx,high,critical,4,,0
jupyterlab,ipywidgets,high,unknown,3,,0
jupyterlab,scipy,high,high,3,,0
jupyterlab,pre-commit,high,unknown,3,,0
jupyterlab,packaging,high,unknown,3,,0
jupyterlab,tomli,high,unknown,3,,0
jupyterlab,ruff,high,unknown,3,,0
jupyterlab,sphinx,high,unknown,3,,0
jupyterlab,jupyterlab-server,high,unknown,3,,0
jupyterlab,setuptools,high,high,3,,0
jupyterlab,pytest-cov,high,unknown,3,,0
jupyterlab,pandas,high,low,3,,0
jupyterlab,tornado,high,high,3,,0
jupyterlab,requests,high,medium,3,,0
jupyterlab,jsx-lexer,high,unknown,3,,0
jupyterlab,matplotlib,high,unknown,3,,0
jupyterlab,pydata-sphinx-theme,high,unknown,3,,0
jupyterlab,pytest-check-links,high,unknown,3,,0
jupyterlab,jupyterlab-language-pack-zh-cn,high,unknown,3,,0
jupyterlab,coverage,high,unknown,3,,0
jwcrypto,cryptography,medium,high,3,,0
jwcrypto,typing-extensions,medium,unknown,2,,0
kedro,click,critical,unknown,4,,0
kedro,toml,critical,unknown,4,,0
kedro,typing_extensions,critical,unknown,4,,0
kedro,requests_mock,critical,unknown,4,,0
kedro,mypy,critical,unknown,4,,0
kedro,mkdocs-material,critical,unknown,4,,0
kedro,behave,critical,unknown,4,,0
kedro,importlib-metadata,critical,unknown,4,,0
kedro,omegaconf,critical,unknown,4,,0
kedro,parse,critical,unknown,4,,0
kedro,jupyterlab_server,critical,unknown,4,,0
kedro,pandas-stubs,critical,unknown,4,,0
kedro,mkdocs-mermaid2-plugin,critical,unknown,4,,0
kedro,pyyaml,critical,critical,4,CWE-502,1
kedro,detect-secrets,critical,unknown,4,,0
kedro,more_itertools,critical,unknown,4,,0
kedro,types-pyyaml,critical,unknown,4,,0
kedro,build,critical,unknown,4,,0
kedro,jupyter,critical,unknown,4,,0
kedro,cookiecutter,critical,critical,4,,0
kedro,dynaconf,critical,unknown,4,,0
kedro,fsspec,critical,unknown,4,,0
kedro,types-toml,critical,unknown,4,,0
kedro,pluggy,critical,unknown,4,,0
kedro,mkdocs-autorefs,critical,unknown,4,,0
kedro,mkdocs-click,critical,unknown,4,,0
kedro,attrs,critical,unknown,4,,0
kedro,ipython,critical,critical,4,,0
kedro,pytest,critical,unknown,4,,0
kedro,asv,critical,unknown,4,,0
kedro,gitpython,critical,high,4,,0
kedro,types-requests,critical,unknown,4,,0
kedro,jupyterlab,critical,high,4,,0
kedro,cachetools,critical,unknown,4,,0
kedro,ipylab,critical,unknown,4,,0
kedro,mkdocs-get-deps,critical,unknown,4,,0
kedro,s3fs,critical,unknown,4,,0
kedro,pre-commit,critical,unknown,4,,0
kedro,kedro,critical,critical,4,CWE-502,1
kedro,kedro-datasets,critical,unknown,4,,0
kedro,mkdocstrings-python,critical,unknown,4,,0
kedro,mkdocs,critical,high,4,,0
kedro,pandas,critical,low,4,,0
kedro,pytest-cov,critical,unknown,4,,0
kedro,kedro-telemetry,critical,unknown,4,,0
kedro,importlib_resources,critical,unknown,4,,0
kedro,mkdocstrings,critical,unknown,4,,0
kedro,pytest-xdist,critical,unknown,4,,0
kedro,rich,critical,unknown,4,,0
kedro,pytest-mock,critical,unknown,4,,0
kedro,notebook,critical,high,4,,0
kedro,mkdocs-material-extensions,critical,unknown,4,,0
kedro,griffe,critical,unknown,4,,0
kedro,import-linter,critical,unknown,4,,0
kedro,types-cachetools,critical,unknown,4,,0
kedro,coverage,critical,unknown,4,,0
keras,numpy,critical,critical,4,,0
keras,h5py,critical,unknown,4,,0
keras,namex,critical,unknown,4,,0
keras,absl-py,critical,unknown,4,,0
keras,optree,critical,unknown,4,,0
keras,ml-dtypes,critical,unknown,4,,0
keras,rich,critical,unknown,4,,0
keras,packaging,critical,unknown,4,,0
langchain,langchain-xai,high,unknown,3,,0
langchain,langchain-model-profiles,high,unknown,3,,0
langchain,langchain-perplexity,high,unknown,3,,0
langchain,langchain-huggingface,high,unknown,3,,0
langchain,langchain-deepseek,high,unknown,3,,0
langchain,langchain-azure-ai,high,unknown,3,,0
langchain,langchain-fireworks,high,unknown,3,,0
langchain,langchain-google-genai,high,unknown,3,,0
langchain,langchain-google-vertexai,high,unknown,3,,0
langchain,langchain-openai,high,unknown,3,,0
langchain,pydantic,high,medium,3,,0
langchain,langchain-anthropic,high,unknown,3,,0
langchain,langchain-ollama,high,unknown,3,,0
langchain,langchain-groq,high,unknown,3,,0
langchain,langgraph,high,unknown,3,,0
langchain,langchain-community,high,high,3,,0
langchain,langchain-aws,high,unknown,3,,0
langchain,langchain-mistralai,high,unknown,3,,0
langchain,langchain-core,high,medium,3,,0
langchain,langchain-together,high,unknown,3,,0
langchain-community,pyyaml,high,critical,4,,0
langchain-community,requests,high,medium,3,,0
langchain-community,numpy,high,critical,4,,0
langchain-community,aiohttp,high,high,3,,0
langchain-community,langchain-classic,high,unknown,3,,0
langchain-community,dataclasses-json,high,unknown,3,,0
langchain-community,tenacity,high,unknown,3,,0
langchain-community,sqlalchemy,high,critical,4,,0
langchain-community,langchain-core,high,medium,3,,0
langchain-community,httpx-sse,high,unknown,3,,0
langchain-community,langsmith,high,unknown,3,,0
langchain-community,pydantic-settings,high,unknown,3,,0
langchain-core,pyyaml,medium,critical,4,,0
langchain-core,typing-extensions,medium,unknown,2,,0
langchain-core,packaging,medium,unknown,2,,0
langchain-core,pydantic,medium,medium,2,,0
langchain-core,tenacity,medium,unknown,2,,0
langchain-core,jsonpatch,medium,unknown,2,,0
langchain-core,langsmith,medium,unknown,2,,0
langchain-experimental,langchain-core,critical,medium,4,,0
langchain-experimental,langchain-community,critical,high,4,,0
langchain-text-splitters,langchain-core,high,medium,3,,0
langgraph-checkpoint,langchain-core,high,medium,3,,0
langgraph-checkpoint,ormsgpack,high,unknown,3,,0
langgraph-checkpoint-sqlite,sqlite-vec,high,high,3,,0
langgraph-checkpoint-sqlite,langgraph-checkpoint,high,high,3,,0
langgraph-checkpoint-sqlite,aiosqlite,high,unknown,3,,0
lightgbm,pyarrow,high,critical,4,,0
lightgbm,numpy,high,critical,4,,0
lightgbm,dask,high,critical,4,,0
lightgbm,scipy,high,high,3,,0
lightgbm,scikit-learn,high,medium,3,,0
lightgbm,cffi,high,unknown,3,,0
lightgbm,pandas,high,low,3,,0
lightning,click,critical,unknown,4,,0
lightning,torchvision,critical,unknown,4,,0
lightning,typing-extensions,critical,unknown,4,,0
lightning,scikit-learn,critical,medium,4,,0
lightning,deepspeed,critical,high,4,,0
lightning,lightning-utilities,critical,unknown,4,,0
lightning,omegaconf,critical,unknown,4,,0
lightning,pyyaml,critical,critical,4,,0
lightning,pytorch-lightning,critical,critical,4,,0
lightning,pytest-random-order,critical,unknown,4,,0
lightning,pytest-timeout,critical,unknown,4,,0
lightning,onnxscript,critical,unknown,4,,0
lightning,fsspec,critical,unknown,4,,0
lightning,onnxruntime,critical,unknown,4,,0
lightning,tensorboard,critical,unknown,4,,0
lightning,litdata,critical,unknown,4,,0
lightning,ipython,critical,critical,4,,0
lightning,pytest,critical,unknown,4,,0
lightning,tqdm,critical,low,4,,0
lightning,numpy,critical,critical,4,,0
lightning,onnx,critical,high,4,,0
lightning,cloudpickle,critical,unknown,4,,0
lightning,packaging,critical,unknown,4,,0
lightning,torch,critical,critical,4,,0
lightning,uvicorn,critical,high,4,,0
lightning,psutil,critical,high,4,,0
lightning,bitsandbytes,critical,unknown,4,,0
lightning,pytest-cov,critical,unknown,4,,0
lightning,torchmetrics,critical,unknown,4,,0
lightning,pandas,critical,low,4,,0
lightning,requests,critical,medium,4,,0
lightning,fastapi,critical,high,4,,0
lightning,matplotlib,critical,unknown,4,,0
lightning,tensorboardx,critical,unknown,4,,0
lightning,rich,critical,unknown,4,,0
lightning,pytest-rerunfailures,critical,unknown,4,,0
lightning,hydra-core,critical,unknown,4,,0
lightning,jsonargparse,critical,unknown,4,,0
lightning,coverage,critical,unknown,4,,0
litellm,jinja2,critical,medium,4,,0
litellm,click,critical,unknown,4,,0
litellm,fastuuid,critical,unknown,4,,0
litellm,aiohttp,critical,high,4,,0
litellm,diskcache,critical,unknown,4,,0
litellm,litellm-enterprise,critical,unknown,4,,0
litellm,semantic-router,critical,unknown,4,,0
litellm,azure-storage-blob,critical,moderate,4,,0
litellm,mlflow,critical,critical,4,,0
litellm,numpydoc,critical,unknown,4,,0
litellm,importlib-metadata,critical,unknown,4,,0
litellm,prisma,critical,unknown,4,,0
litellm,gunicorn,critical,high,4,,0
litellm,pyyaml,critical,critical,4,,0
litellm,litellm-proxy-extras,critical,unknown,4,,0
litellm,apscheduler,critical,unknown,4,,0
litellm,boto3,critical,unknown,4,,0
litellm,pydantic,critical,medium,4,,0
litellm,jsonschema,critical,unknown,4,,0
litellm,pynacl,critical,unknown,4,,0
litellm,openai,critical,unknown,4,,0
litellm,azure-identity,critical,medium,4,,0
litellm,fastapi-sso,critical,unknown,4,,0
litellm,mcp,critical,high,4,,0
litellm,pyjwt,critical,low,4,,0
litellm,httpx,critical,critical,4,,0
litellm,rq,critical,unknown,4,,0
litellm,orjson,critical,high,4,,0
litellm,azure-keyvault-secrets,critical,unknown,4,,0
litellm,tokenizers,critical,unknown,4,,0
litellm,uvicorn,critical,high,4,,0
litellm,cryptography,critical,high,4,,0
litellm,soundfile,critical,unknown,4,,0
litellm,uvloop,critical,unknown,4,,0
litellm,fastapi,critical,high,4,,0
litellm,redisvl,critical,unknown,4,,0
litellm,websockets,critical,high,4,,0
litellm,backoff,critical,unknown,4,,0
litellm,python-dotenv,critical,unknown,4,,0
litellm,tiktoken,critical,unknown,4,,0
litellm,google-cloud-kms,critical,unknown,4,,0
litellm,rich,critical,unknown,4,,0
litellm,python-multipart,critical,high,4,,0
litellm,google-cloud-iam,critical,unknown,4,,0
litellm,resend,critical,unknown,4,,0
litellm,polars,critical,unknown,4,,0
litestar,jinja2,high,medium,3,,0
litestar,click,high,unknown,3,,0
litestar,valkey,high,unknown,3,,0
litestar,advanced-alchemy,high,unknown,3,,0
litestar,annotated-types,high,unknown,3,,0
litestar,typing-extensions,high,unknown,3,,0
litestar,minijinja,high,unknown,3,,0
litestar,importlib-metadata,high,unknown,3,,0
litestar,exceptiongroup,high,unknown,3,,0
litestar,fast-query-parsers,high,unknown,3,,0
litestar,pyyaml,high,critical,4,,0
litestar,msgspec,high,unknown,3,,0
litestar,email-validator,high,unknown,3,,0
litestar,polyfactory,high,unknown,3,,0
litestar,picologging,high,unknown,3,,0
litestar,structlog,high,unknown,3,,0
litestar,redis,high,high,3,,0
litestar,litestar-htmx,high,unknown,3,,0
litestar,pydantic,high,medium,3,,0
litestar,attrs,high,unknown,3,,0
litestar,brotli,high,high,3,,0
litestar,importlib-resources,high,unknown,3,,0
litestar,httpx,high,critical,4,,0
litestar,pyjwt,high,low,3,,0
litestar,anyio,high,unknown,3,,0
litestar,multipart,high,unknown,3,,0
litestar,uvicorn,high,high,3,,0
litestar,mako,high,high,3,,0
litestar,cryptography,high,high,3,,0
litestar,prometheus-client,high,unknown,3,,0
litestar,piccolo,high,critical,4,,0
litestar,uvloop,high,unknown,3,,0
litestar,jsbeautifier,high,unknown,3,,0
litestar,pydantic-extra-types,high,unknown,3,,0
litestar,opentelemetry-instrumentation-asgi,high,unknown,3,,0
litestar,rich,high,unknown,3,,0
litestar,multidict,high,unknown,3,,0
litestar,rich-click,high,unknown,3,,0
llama-index,llama-index-indices-managed-llama-cloud,critical,unknown,4,,0
llama-index,llama-index-readers-file,critical,unknown,4,,0
llama-index,llama-index-core,critical,critical,4,,0
llama-index,llama-index-readers-llama-parse,critical,unknown,4,,0
llama-index,llama-index-embeddings-openai,critical,unknown,4,,0
llama-index,llama-index-cli,critical,high,4,,0
llama-index,nltk,critical,high,4,,0
llama-index,llama-index-llms-openai,critical,unknown,4,,0
llama-index-cli,llama-index-llms-openai,high,unknown,3,,0
llama-index-cli,llama-index-core,high,critical,4,,0
llama-index-cli,llama-index-embeddings-openai,high,unknown,3,,0
llama-index-core,aiohttp,critical,high,4,,0
llama-index-core,deprecated,critical,unknown,4,,0
llama-index-core,dataclasses-json,critical,unknown,4,,0
llama-index-core,typing-extensions,critical,unknown,4,,0
llama-index-core,filetype,critical,unknown,4,,0
llama-index-core,nest-asyncio,critical,unknown,4,,0
llama-index-core,networkx,critical,unknown,4,,0
llama-index-core,pillow,critical,critical,4,,0
llama-index-core,pyyaml,critical,critical,4,,0
llama-index-core,aiosqlite,critical,unknown,4,,0
llama-index-core,eval-type-backport,critical,unknown,4,,0
llama-index-core,nltk,critical,high,4,,0
llama-index-core,typing-inspect,critical,unknown,4,,0
llama-index-core,fsspec,critical,unknown,4,,0
llama-index-core,platformdirs,critical,unknown,4,,0
llama-index-core,pydantic,critical,medium,4,,0
llama-index-core,dirtyjson,critical,unknown,4,,0
llama-index-core,banks,critical,unknown,4,,0
llama-index-core,tqdm,critical,low,4,,0
llama-index-core,numpy,critical,critical,4,,0
llama-index-core,wrapt,critical,unknown,4,,0
llama-index-core,httpx,critical,critical,4,,0
llama-index-core,setuptools,critical,high,4,,0
llama-index-core,requests,critical,medium,4,,0
llama-index-core,llama-index-workflows,critical,unknown,4,,0
llama-index-core,tiktoken,critical,unknown,4,,0
llama-index-core,tenacity,critical,unknown,4,,0
llama-index-core,sqlalchemy,critical,critical,4,,0
lxml-html-clean,lxml,high,moderate,3,,0
mammoth,cobble,medium,unknown,2,,0
markdownify,beautifulsoup4,low,unknown,1,,0
markdownify,six,low,unknown,1,,0
mcp,starlette,high,high,3,,0
mcp,httpx,high,critical,4,,0
mcp,pyjwt,high,low,3,,0
mcp,anyio,high,unknown,3,,0
mcp,python-dotenv,high,unknown,3,,0
mcp,typer,high,unknown,3,,0
mcp,rich,high,unknown,3,,0
mcp,pydantic,high,medium,3,,0
mcp,websockets,high,high,3,,0
mcp,jsonschema,high,unknown,3,,0
mcp,python-multipart,high,high,3,,0
mcp,pywin32,high,high,3,,0
mcp,uvicorn,high,high,3,,0
mcp,httpx-sse,high,unknown,3,,0
mcp,sse-starlette,high,unknown,3,,0
mcp,pydantic-settings,high,unknown,3,,0
meraki,requests,high,medium,3,,0
meraki,jinja2,high,medium,3,,0
meraki,aiohttp,high,high,3,,0
meraki,build,high,unknown,3,,0
meraki,wheel,high,high,3,,0
meraki,setuptools,high,high,3,,0
meraki,pytest,high,unknown,3,,0
mitmproxy,typing-extensions,high,unknown,3,,0
mitmproxy,bcrypt,high,unknown,3,,0
mitmproxy,hyperframe,high,unknown,3,,0
mitmproxy,msgpack,high,unknown,3,,0
mitmproxy,pydivert,high,unknown,3,,0
mitmproxy,ruamel.yaml,high,unknown,3,,0
mitmproxy,zstandard,high,unknown,3,,0
