package,cve,cwes,severity,first_affected_version,first_affected_date,disclosed_date,mitigation_version,mitigation_date,disclosure_lag_days,time_to_fix_from_first_days,time_to_fix_from_disclosure_days,fix_semver_type
django,CVE-2013-4315,,high,1.4,2012-03-23,2022-05-17T04:56:46Z,1.4.7,2013-09-11,3707,537,-3170,patch
django,CVE-2014-3730,,high,1.4,2012-03-23,2022-05-14T02:09:43Z,1.4.13,2014-05-14,3704,782,-2922,patch
django,CVE-2022-28347,,critical,2.2,2019-04-01,2022-04-13T00:00:33Z,2.2.28,2022-04-11,1108,1106,-2,patch
django,CVE-2019-6975,,high,1.11,2017-04-04,2019-02-12T15:36:37Z,1.11.19,,679,,,patch
django,CVE-2020-13254,,high,2.2,2019-04-01,2020-06-05T16:20:44Z,2.2.13,2020-06-03,431,429,-2,patch
django,CVE-2014-0474,,high,0,,2022-05-17T03:07:04Z,1.4.11,2014-04-21,,,-2948,major
django,CVE-2011-4138,,high,0,,2022-05-14T03:49:36Z,1.2.7,2011-09-11,,,-3898,major
django,CVE-2015-5964,,moderate,1.7,2014-09-02,2022-05-17T03:16:12Z,1.7.10,2015-08-18,2814,350,-2464,patch
django,CVE-2013-1665,CWE-200,moderate,1.3.0,,2022-05-17T05:09:39Z,1.3.6,2013-02-19,,,-3374,patch
django,CVE-2011-4136,,moderate,0,,2018-07-23T19:52:39Z,1.2.7,2011-09-11,,,-2507,major
django,CVE-2021-28658,,moderate,2.2a1,2019-01-17,2021-04-08T18:11:48Z,2.2.20,2021-04-06,812,810,-2,patch
django,CVE-2021-35042,,critical,3.2a1,2021-01-19,2021-09-22T17:34:49Z,3.2.5,2021-07-01,246,163,-83,patch
django,CVE-2007-5712,,unknown,0,,2007-10-30T19:46:00Z,1.1,,,,,major
django,CVE-2008-2302,,unknown,0,,2008-05-23T15:32:00Z,1.1,,,,,major
django,CVE-2008-3909,,unknown,0,,2008-09-04T17:41:00Z,1.1,,,,,major
django,CVE-2009-2659,,unknown,0,,2009-08-04T16:30:00Z,1.1,,,,,major
django,CVE-2009-3695,,unknown,1.0,,2009-10-13T10:30:00Z,1.0.4,,,,,patch
django,CVE-2010-3082,,unknown,1.2,2010-05-17,2010-09-14T19:00:00Z,1.2.2,2010-09-09,120,115,-5,patch
django,CVE-2011-4136,,unknown,0,,2011-10-19T10:55:00Z,1.2.7,2011-09-11,,,-38,major
django,CVE-2011-0696,,unknown,1.1,,2011-02-14T21:00:00Z,1.1.4,2011-02-09,,,-5,patch
django,CVE-2011-0697,,unknown,1.1,,2011-02-14T21:00:00Z,1.1.4,2011-02-09,,,-5,patch
django,CVE-2011-0698,,unknown,1.1,,2011-02-14T21:00:00Z,1.1.4,2011-02-09,,,-5,patch
django,CVE-2011-4137,CWE-399,medium,0,,2011-10-19T10:55:00Z,1.2.7,2011-09-11,,,-38,major
django,CVE-2011-4138,,unknown,0,,2011-10-19T10:55:00Z,1.2.7,2011-09-11,,,-38,major
django,CVE-2011-4139,,unknown,0,,2011-10-19T10:55:00Z,1.2.7,2011-09-11,,,-38,major
django,CVE-2011-4140,,unknown,0,,2011-10-19T10:55:00Z,1.2.7,2011-09-11,,,-38,major
django,CVE-2010-4534,,unknown,0,,2011-01-10T20:00:00Z,1.1.3,2010-12-23,,,-18,major
django,CVE-2010-4535,,unknown,0,,2011-01-10T20:00:00Z,1.1.3,2010-12-23,,,-18,major
django,CVE-2012-3442,,unknown,0,,2012-07-31T17:55:00Z,1.3.2,2012-07-30,,,-1,major
django,CVE-2012-3443,,unknown,0,,2012-07-31T17:55:00Z,1.3.2,2012-07-30,,,-1,major
django,CVE-2012-3444,,unknown,0,,2012-07-31T17:55:00Z,1.3.2,2012-07-30,,,-1,major
django,CVE-2012-4520,,unknown,1.3,2011-03-23,2012-11-18T23:55:00Z,1.3.4,2013-03-05,606,713,107,patch
django,CVE-2013-0305,,unknown,1.3,2011-03-23,2013-05-02T14:55:00Z,1.3.6,2013-02-19,771,699,-72,patch
django,CVE-2013-0306,,unknown,1.3,2011-03-23,2013-05-02T14:55:00Z,1.3.6,2013-02-19,771,699,-72,patch
django,CVE-2013-1443,,unknown,1.4,2012-03-23,2013-09-23T20:55:00Z,1.4.8,2013-09-15,549,541,-8,patch
django,CVE-2013-4249,,unknown,1.5,2013-02-26,2013-10-04T17:55:00Z,1.5.2,2013-08-13,220,168,-52,patch
django,CVE-2013-4315,,unknown,1.4,2012-03-23,2013-09-16T19:14:00Z,1.4.7,2013-09-11,542,537,-5,patch
django,CVE-2013-6044,,unknown,1.4,2012-03-23,2013-10-04T17:55:00Z,1.4.6,2013-08-13,560,508,-52,patch
django,CVE-2014-0472,CWE-94,medium,0,,2014-04-23T15:55:00Z,1.4.11,2014-04-21,,,-2,major
django,CVE-2014-1418,,unknown,1.4,2012-03-23,2014-05-16T15:55:00Z,1.4.13,2014-05-14,784,782,-2,patch
django,CVE-2014-0473,,unknown,0,,2014-04-23T15:55:00Z,1.4.11,2014-04-21,,,-2,major
django,CVE-2014-3730,,unknown,1.4,2012-03-23,2014-05-16T15:55:00Z,1.4.13,2014-05-14,784,782,-2,patch
django,CVE-2014-0474,,unknown,0,,2014-04-23T15:55:00Z,1.4.11,2014-04-21,,,-2,major
django,CVE-2014-0480,,unknown,0,,2014-08-26T14:55:00Z,1.4.14,2014-08-20,,,-6,major
django,CVE-2014-0481,,unknown,0,,2014-08-26T14:55:00Z,1.4.14,2014-08-20,,,-6,major
django,CVE-2014-0482,,unknown,0,,2014-08-26T14:55:00Z,1.4.14,2014-08-20,,,-6,major
django,CVE-2014-0483,,unknown,0,,2014-08-26T14:55:00Z,1.4.14,2014-08-20,,,-6,major
django,CVE-2015-5144,,unknown,0,,2015-07-14T17:59:00Z,1.4.21,2015-07-08,,,-6,major
django,CVE-2015-8213,,unknown,0,,2015-12-07T20:59:00Z,1.7.11,2015-11-24,,,-13,major
django,CVE-2015-2316,CWE-399,medium,1.6,2013-11-06,2015-03-25T14:59:00Z,1.6.11,2015-03-18,504,497,-7,patch
django,CVE-2015-3982,,unknown,1.8,2015-04-01,2015-06-02T14:59:00Z,1.8.2,2015-05-20,62,49,-13,patch
django,CVE-2015-5143,,unknown,0,,2015-07-14T17:59:00Z,1.4.21,2015-07-08,,,-6,major
django,CVE-2015-5145,,unknown,1.8,2015-04-01,2015-07-14T17:59:00Z,1.8.3,2015-07-08,104,98,-6,patch
django,CVE-2015-5963,,unknown,1.8,2015-04-01,2015-08-24T14:59:00Z,1.8.4,2015-08-18,145,139,-6,patch
django,CVE-2015-5964,,unknown,1.7,2014-09-02,2015-08-24T14:59:00Z,1.7.10,2015-08-18,356,350,-6,patch
django,CVE-2015-0219,,unknown,0,,2015-01-16T16:59:00Z,1.4.18,2015-01-13,,,-3,major
django,CVE-2015-0220,,unknown,0,,2015-01-16T16:59:00Z,1.4.18,2015-01-13,,,-3,major
django,CVE-2015-0221,,unknown,0,,2015-01-16T16:59:00Z,1.4.18,2015-01-13,,,-3,major
django,CVE-2015-0222,,unknown,0,,2015-01-16T16:59:00Z,1.4.18,2015-01-13,,,-3,major
django,CVE-2015-2241,,unknown,0,,2015-03-12T14:59:00Z,1.7.6,2015-03-09,,,-3,major
django,CVE-2015-2317,,unknown,0,,2015-03-25T14:59:00Z,1.4.20,2015-03-19,,,-6,major
django,CVE-2016-2048,,unknown,1.9,2015-12-01,2016-02-08T19:59:00Z,1.9.2,2016-02-01,69,62,-7,patch
django,CVE-2016-2512,,unknown,0,,2016-04-08T15:59:00Z,1.8.10,2016-03-01,,,-38,major
django,CVE-2016-2513,,unknown,0,,2016-04-08T15:59:00Z,1.8.10,2016-03-01,,,-38,major
django,CVE-2016-9013,,unknown,1.8,2015-04-01,2016-12-09T20:59:00Z,1.8.16,2016-11-01,618,580,-38,patch
django,CVE-2016-9014,,unknown,0,,2016-12-09T20:59:00Z,1.8.16,2016-11-01,,,-38,major
django,CVE-2016-6186,,unknown,0,,2016-08-05T15:59:00Z,1.8.14,2016-07-18,,,-18,major
django,CVE-2016-7401,,unknown,0,,2016-10-03T18:59:00Z,1.8.15,2016-09-26,,,-7,major
django,CVE-2017-7234,,unknown,1.10,2016-08-01,2017-04-04T17:59:00Z,1.10.7,2017-04-04,246,246,0,patch
django,CVE-2017-12794,,unknown,1.10,2016-08-01,2017-09-07T13:29:00Z,1.10.8,2017-09-05,402,400,-2,patch
django,CVE-2017-7233,,unknown,1.10,2016-08-01,2017-04-04T17:59:00Z,1.10.7,2017-04-04,246,246,0,patch
django,CVE-2018-14574,,unknown,2.0,2017-12-02,2018-08-03T17:29:00Z,2.0.8,2018-08-01,244,242,-2,patch
django,CVE-2018-16984,,unknown,2.1,2018-08-01,2018-10-02T18:29:00Z,2.1.2,2018-10-01,62,61,-1,patch
django,CVE-2018-6188,,unknown,2.0,2017-12-02,2018-02-05T03:29:00Z,2.0.2,2018-02-01,65,61,-4,patch
django,CVE-2018-7536,,unknown,1.8,2015-04-01,2018-03-09T20:29:00Z,1.8.19,2018-03-06,1073,1070,-3,patch
django,CVE-2018-7537,,unknown,1.8,2015-04-01,2018-03-09T20:29:00Z,1.8.19,2018-03-06,1073,1070,-3,patch
django,CVE-2019-12781,,unknown,2.1,2018-08-01,2019-07-01T14:15:00Z,2.1.10,2019-07-01,334,334,0,patch
django,CVE-2019-14232,,unknown,1.11,2017-04-04,2019-08-02T15:15:00Z,1.11.23,2019-08-01,850,849,-1,patch
django,CVE-2019-14233,,unknown,2.1,2018-08-01,2019-08-02T15:15:00Z,2.1.11,2019-08-01,366,365,-1,patch
django,CVE-2019-14234,,unknown,2.1,2018-08-01,2019-08-09T13:15:00Z,2.1.11,2019-08-01,373,365,-8,patch
django,CVE-2019-14235,,unknown,2.2,2019-04-01,2019-08-02T15:15:00Z,2.2.4,2019-08-01,123,122,-1,patch
django,CVE-2019-19118,,unknown,2.1,2018-08-01,2019-12-02T14:15:00Z,2.1.15,2019-12-02,488,488,0,patch
django,CVE-2019-19844,,unknown,0,,2019-12-18T19:15:00Z,1.11.27,2019-12-18,,,0,major
django,CVE-2019-3498,,unknown,1.11,2017-04-04,2019-01-09T23:29:00Z,1.11.18,2019-01-04,645,640,-5,patch
django,CVE-2019-6975,,unknown,1.11,2017-04-04,2019-02-11T13:29:00Z,1.11.19,,678,,,patch
django,CVE-2019-12308,,unknown,2.1,2018-08-01,2019-06-03T17:29:00Z,2.1.9,2019-06-03,306,306,0,patch
django,CVE-2020-13254,,unknown,2.2,2019-04-01,2020-06-03T14:15:00Z,2.2.13,2020-06-03,429,429,0,patch
django,CVE-2020-13596,,unknown,2.2,2019-04-01,2020-06-03T14:15:00Z,2.2.13,2020-06-03,429,429,0,patch
django,CVE-2020-24583,CWE-276,high,2.2,2019-04-01,2020-09-01T13:15:00Z,2.2.16,2020-09-01,519,519,0,patch
django,CVE-2020-24584,CWE-276,high,2.2,2019-04-01,2020-09-01T13:15:00Z,2.2.16,2020-09-01,519,519,0,patch
django,CVE-2020-7471,,unknown,1.11,2017-04-04,2020-02-03T12:15:00Z,1.11.28,2020-02-03,1035,1035,0,patch
django,CVE-2020-9402,,unknown,1.11,2017-04-04,2020-03-05T15:15:00Z,1.11.29,2020-03-04,1066,1065,-1,patch
django,CVE-2021-35042,,unknown,3.1,2020-08-04,2021-07-02T10:15:00Z,3.1.13,2021-07-01,332,331,-1,patch
django,CVE-2021-44420,,unknown,2.2,2019-04-01,2021-12-08T00:15:00Z,2.2.25,2021-12-07,982,981,-1,patch
django,CVE-2021-28658,,unknown,2.2,2019-04-01,2021-04-06T15:15:00Z,2.2.20,2021-04-06,736,736,0,patch
django,CVE-2021-31542,,unknown,2.2,2019-04-01,2021-05-05T15:15:00Z,2.2.21,2021-05-04,765,764,-1,patch
django,CVE-2021-32052,CWE-79,medium,2.2,2019-04-01,2021-05-06T16:15:00Z,2.2.22,2021-05-06,766,766,0,patch
django,CVE-2021-3281,,unknown,2.2,2019-04-01,2021-02-02T07:15:00Z,2.2.18,2021-02-01,673,672,-1,patch
django,CVE-2021-33203,,unknown,0,,2021-06-08T18:15:00Z,2.2.24,2021-06-02,,,-6,major
django,CVE-2021-33571,CWE-918,high,2.2,2019-04-01,2021-06-08T18:15:00Z,2.2.24,2021-06-02,799,793,-6,patch
django,CVE-2021-45115,,unknown,2.2,2019-04-01,2022-01-05T00:15:00Z,2.2.26,2022-01-04,1010,1009,-1,patch
django,CVE-2022-22818,,unknown,2.2,2019-04-01,2022-02-03T02:15:00Z,2.2.27,2022-02-01,1039,1037,-2,patch
django,CVE-2022-28346,,unknown,4.0,2021-12-07,2022-04-12T05:15:00Z,4.0.4,2022-04-11,126,125,-1,patch
django,CVE-2022-28347,,unknown,4.0,2021-12-07,2022-04-12T05:15:00Z,4.0.4,2022-04-11,126,125,-1,patch
django,CVE-2021-45116,,unknown,2.2,2019-04-01,2022-01-05T00:15:00Z,2.2.26,2022-01-04,1010,1009,-1,patch
django,CVE-2022-23833,,unknown,2.2,2019-04-01,2022-02-03T02:15:00Z,2.2.27,2022-02-01,1039,1037,-2,patch
django,CVE-2022-34265,,unknown,3.2,2021-04-06,2022-07-04T16:15:00Z,3.2.14,2022-07-04,454,454,0,patch
django,CVE-2022-36359,,unknown,3.2,2021-04-06,2022-08-03T14:15:00Z,3.2.15,2022-08-03,484,484,0,patch
django,CVE-2021-45452,,unknown,2.2,2019-04-01,2022-01-05T00:15:00Z,2.2.26,2022-01-04,1010,1009,-1,patch
django,CVE-2022-41323,,unknown,3.2,2021-04-06,2022-10-16T06:15:00Z,3.2.16,2022-10-04,558,546,-12,patch
django,CVE-2023-36053,,unknown,4.2,2023-04-03,2023-07-03T13:15:00Z,4.2.3,2023-07-03,91,91,0,patch
django,CVE-2023-23969,,unknown,3.2,2021-04-06,2023-02-01T19:15:00Z,3.2.17,2023-02-01,666,666,0,patch
django,CVE-2023-24580,,unknown,3.2,2021-04-06,2023-02-15T01:15:00Z,3.2.18,2023-02-14,680,679,-1,patch
django,CVE-2023-31047,,unknown,3.2,2021-04-06,2023-05-07T02:15:00Z,3.2.19,2023-05-03,761,757,-4,patch
docutils,CVE-2009-5042,,critical,0.5,2013-07-23,2020-03-13T20:04:51Z,0.6,2009-12-28,2425,-1303,-3728,minor
docutils,CVE-2009-5042,,unknown,0.5,2013-07-23,2019-10-31T16:15:00Z,0.6,2009-12-28,2291,-1303,-3594,minor
eventlet,CVE-2021-21419,,moderate,0.10,,2021-05-07T15:50:36Z,0.31.0,2021-05-05,,,-2,minor
eventlet,CVE-2021-21419,CWE-400,medium,0.10.0,2012-12-26,2021-05-07T15:15:00Z,0.31.0,2021-05-05,3054,3052,-2,minor
fabric,CVE-2011-2185,,moderate,0,,2022-05-17T05:40:10Z,1.1.0,2011-06-25,,,-3979,major
fastapi,CVE-2021-32677,,high,0,,2021-06-10T15:43:54Z,0.65.2,2021-06-09,,,-1,minor
fastapi,CVE-2021-32677,CWE-352,high,0,,2021-06-09T18:15:00Z,0.65.2,2021-06-09,,,0,minor
fastapi,CVE-2024-24762,,unknown,0,,2024-02-05T15:15:00Z,0.109.1,2024-02-03,,,-2,minor
flask,CVE-2018-1000656,,high,0,,2018-08-23T19:10:40Z,0.12.3,2018-04-26,,,-119,minor
flask,CVE-2019-1010083,,high,0,,2019-07-19T16:12:46Z,1.0,2018-04-26,,,-449,major
flask,CVE-2023-30861,,high,2.3.0,2023-04-25,2023-05-01T19:22:20Z,2.3.2,2023-05-01,6,6,0,patch
flask,CVE-2018-1000656,,unknown,0,,2018-08-20T19:31:00Z,0.12.3,2018-04-26,,,-116,minor
flask,CVE-2019-1010083,,unknown,0,,2019-07-17T14:15:00Z,1.0,2018-04-26,,,-447,major
flask,CVE-2023-30861,,unknown,0,,2023-05-02T18:15:00Z,2.2.5,2023-05-02,,,0,major
future,CVE-2022-40899,,high,0,,2022-12-23T00:30:23Z,0.18.3,2023-01-13,,,21,minor
future,CVE-2022-40899,CWE-400,high,0,,2022-12-23T00:15:00Z,0.18.3,2023-01-13,,,21,minor
gitpython,CVE-2023-41040,,moderate,0,,2023-08-30T20:09:36Z,3.1.37,2023-09-22,,,23,major
gitpython,CVE-2022-24439,,critical,0,,2022-12-06T06:30:17Z,3.1.30,2022-12-29,,,23,major
gitpython,CVE-2023-40267,,critical,0,,2023-08-11T09:30:36Z,3.1.32,2023-07-10,,,-32,major
gitpython,CVE-2023-40590,,high,0,,2023-08-29T23:33:53Z,3.1.33,2023-09-01,,,3,major
gitpython,CVE-2022-24439,,unknown,0,,2022-12-06T05:15:00Z,3.1.30,2022-12-29,,,23,major
gitpython,CVE-2023-40267,,unknown,0,,2023-08-11T07:15:00Z,3.1.32,2023-07-10,,,-32,major
gitpython,CVE-2023-40590,CWE-426,high,0,,2023-08-28T18:15:00Z,3.1.33,2023-09-01,,,4,major
gitpython,CVE-2023-41040,CWE-22,medium,0,,2023-08-30T22:15:00Z,3.1.35,2023-09-07,,,8,major
grpcio,CVE-2023-33953,,high,0,,2023-08-09T15:30:15Z,1.53.2,2023-08-02,,,-7,major
grpcio,CVE-2023-1428,,high,1.51.0,2022-11-21,2023-07-06T21:15:08Z,1.53.0,2023-03-27,227,126,-101,minor
grpcio,CVE-2023-32732,,moderate,1.53.0,2023-03-27,2023-07-06T21:15:08Z,1.53.1,2023-05-12,101,46,-55,patch
grpcio,CVE-2023-32731,,high,1.53.0,2023-03-27,2023-07-05T19:12:51Z,1.53.1,2023-05-12,100,46,-54,patch
grpcio,CVE-2023-4785,,high,1.55.0,2023-05-22,2023-09-13T18:31:26Z,1.55.3,2023-08-01,114,71,-43,patch
grpcio,CVE-2017-8359,,unknown,0,,2017-04-30T17:59:00Z,1.3.0,2017-04-28,,,-2,major
homeassistant,CVE-2018-21019,,high,0,,2022-05-24T16:56:39Z,0.67.0,2018-04-13,,,-1502,minor
homeassistant,CVE-2023-41893,,moderate,0,,2023-10-26T21:46:22Z,2023.9.0,2023-09-06,,,-50,major
homeassistant,CVE-2018-21019,,unknown,0,,2019-09-23T16:15:00Z,0.67.0,2018-04-13,,,-528,minor
homeassistant,CVE-2023-41893,,unknown,0,,2023-10-20T00:15:00Z,2023.9.0,2023-09-06,,,-44,major
hpack,CVE-2016-6581,,high,1.0.0,2015-04-13,2019-07-05T21:11:05Z,2.3.0,2016-08-04,1544,479,-1065,major
hpack,CVE-2016-6581,CWE-399,high,0,,2017-01-10T15:59:00Z,2.3.0,2016-08-04,,,-159,major
html5lib,CVE-2016-9910,,moderate,0,,2022-05-17T02:57:57Z,0.99999999,2016-07-14,,,-2133,minor
html5lib,CVE-2016-9909,,moderate,0,,2022-05-17T02:57:58Z,0.999999999,2016-07-15,,,-2132,minor
html5lib,CVE-2016-9909,,unknown,0,,2017-02-22T16:59:00Z,0.999999999,2016-07-15,,,-222,minor
html5lib,CVE-2016-9910,,unknown,0,,2017-02-22T16:59:00Z,0.999999999,2016-07-15,,,-222,minor
httpx,CVE-2021-41945,,critical,0,,2022-04-29T00:00:25Z,0.23.0,2022-05-23,,,24,minor
httpx,CVE-2021-41945,,unknown,0,,2022-04-28T14:15:00Z,0.20.0,2021-10-13,,,-197,minor
ipython,CVE-2023-24816,CWE-20;CWE-78,low,0,,2023-02-10T19:55:53Z,8.10.0,2023-02-10,,,0,major
ipython,CVE-2015-6938,,moderate,0,,2022-05-14T02:04:49Z,3.2.2,2015-09-22,,,-2426,major
ipython,CVE-2015-4707,,moderate,0,,2022-05-13T01:31:05Z,3.2.0,2015-06-22,,,-2517,major
ipython,CVE-2014-3429,,high,0.12,2011-12-19,2022-05-14T02:05:20Z,1.2.0,2014-02-10,3799,784,-3015,major
ipython,CVE-2015-5607,,high,0.12,2011-12-19,2022-05-17T00:35:13Z,2.4.1,2015-02-09,3802,1148,-2654,major
ipython,CVE-2015-7337,,critical,0,,2022-05-17T03:25:49Z,3.2.2,2015-09-22,,,-2429,major
ipython,CVE-2022-21699,,high,0,,2022-01-21T18:55:30Z,5.11,,,,,major
ipython,CVE-2015-4706,,moderate,3.0.0,2015-02-27,2022-05-17T00:36:05Z,3.2.0,2015-06-22,2636,115,-2521,minor
ipython,CVE-2014-3429,,unknown,0.12,2011-12-19,2014-08-07T11:13:00Z,1.2.0,2014-02-10,962,784,-178,major
ipython,CVE-2015-6938,,unknown,0,,2015-09-21T19:59:00Z,3.2.2,2015-09-22,,,1,major
ipython,CVE-2015-7337,,unknown,0,,2015-09-29T19:59:00Z,3.2.2,2015-09-22,,,-7,major
ipython,CVE-2015-4706,,unknown,3.0.0,2015-02-27,2017-09-21T14:29:00Z,3.2.0,2015-06-22,937,115,-822,minor
ipython,CVE-2015-4707,,unknown,0,,2017-09-20T18:29:00Z,3.2.0,2015-06-22,,,-821,major
ipython,CVE-2015-5607,,unknown,0,,2017-09-20T16:29:00Z,3.2.1,2015-07-12,,,-801,major
ipython,CVE-2022-21699,CWE-250;CWE-269;CWE-279,high,0,,2022-01-19T22:15:00Z,6.0.0rc1,2017-04-10,,,-1745,major
jinja2,CVE-2019-10906,,high,0,,2019-04-10T14:30:24Z,2.10.1,2019-04-06,,,-4,major
jinja2,CVE-2014-1402,,high,0,,2022-05-14T04:04:14Z,2.7.2,2014-01-10,,,-3046,major
jinja2,CVE-2014-0012,,moderate,0,,2022-05-17T04:01:00Z,2.7.2,2014-01-10,,,-3049,major
jinja2,CVE-2020-28493,,moderate,0,,2021-03-19T21:28:05Z,2.11.3,2021-01-31,,,-47,major
jinja2,CVE-2016-10745,,high,0,,2019-04-10T14:30:13Z,2.8.1,2016-12-29,,,-832,major
jinja2,CVE-2014-1402,,unknown,0,,2014-05-19T14:55:00Z,2.7.2,2014-01-10,,,-129,major
jinja2,CVE-2014-0012,,unknown,0,,2014-05-19T14:55:00Z,2.7.3,2014-06-06,,,18,major
jinja2,CVE-2019-10906,,unknown,0,,2019-04-07T00:29:00Z,2.10.1,2019-04-06,,,-1,major
jinja2,CVE-2016-10745,,unknown,0,,2019-04-08T13:29:00Z,2.8.1,2016-12-29,,,-830,major
jinja2,CVE-2020-28493,,unknown,0,,2021-02-01T20:15:00Z,2.11.3,2021-01-31,,,-1,major
joblib,CVE-2022-21797,,critical,0,,2022-09-27T00:00:22Z,1.2.0,2022-09-16,,,-11,major
joblib,CVE-2022-21797,,unknown,0,,2022-09-26T05:15:00Z,1.2.0,2022-09-16,,,-10,major
jsonpickle,CVE-2020-22083,,critical,0,,2022-05-24T17:36:44Z,,,,,,unknown
jsonpickle,CVE-2020-22083,,unknown,0,,2020-12-17T16:15:00Z,1.4.2,2020-11-30,,,-17,major
jupyter_server,CVE-2023-40170,,moderate,,,2023-08-29T23:34:09Z,,,,,,unknown
jupyter_server,CVE-2020-26275,,moderate,,,2020-12-21T18:01:41Z,,,,,,unknown
jupyter_server,CVE-2020-26232,,moderate,,,2020-11-24T21:20:52Z,,,,,,unknown
jupyter_server,CVE-2023-49080,,moderate,,,2023-12-05T18:15:02Z,,,,,,unknown
jupyter_server,CVE-2024-35178,,high,,,2024-06-06T21:26:53Z,,,,,,unknown
jupyter_server,CVE-2022-24757,,high,,,2022-03-25T19:20:39Z,,,,,,unknown
jupyter_server,CVE-2022-29241,,high,,,2022-06-16T23:13:57Z,,,,,,unknown
jupyter_server,CVE-2023-39968,,moderate,,,2023-08-29T23:34:22Z,,,,,,unknown
jupyter_server,CVE-2020-26232,,unknown,,,2020-11-24T21:15:00Z,,,,,,unknown
jupyter_server,CVE-2020-26275,,unknown,,,2020-12-21T18:15:00Z,,,,,,unknown
jupyter_server,CVE-2022-24757,,unknown,,,2022-03-23T21:15:00Z,,,,,,unknown
jupyter_server,CVE-2022-29241,,unknown,,,2022-06-14T21:15:00Z,,,,,,unknown
jupyter_server,CVE-2023-39968,,unknown,,,2023-08-28T21:15:00Z,,,,,,unknown
jupyter_server,CVE-2023-40170,,unknown,,,2023-08-28T21:15:00Z,,,,,,unknown
jupyter_server,CVE-2023-49080,,unknown,,,2023-12-04T21:15:00Z,,,,,,unknown
jupyter_server,CVE-2024-35178,,unknown,,,2024-06-06T16:15:11Z,,,,,,unknown
kerberos,CVE-2015-3206,,critical,0,,2022-05-14T01:46:42Z,,,,,,unknown
kerberos,CVE-2015-3206,,unknown,0.0,,2017-08-25T18:29:00Z,,,,,,unknown
keyring,CVE-2012-5578,,high,0,,2020-03-10T20:56:41Z,0.10,2012-11-12,,,-2675,minor
keyring,CVE-2012-4571,,high,0,,2022-05-17T05:18:21Z,0.9.2,2012-06-18,,,-3620,minor
keyring,CVE-2012-5577,,high,0,,2020-03-11T21:36:38Z,0.10,2012-11-12,,,-2676,minor
keyring,CVE-2012-4571,CWE-310,low,0,,2012-11-30T22:55:00Z,0.9.2,2012-06-18,,,-165,minor
keyring,CVE-2012-5577,CWE-276,high,0,,2019-10-28T17:15:00Z,0.10,2012-11-12,,,-2541,minor
keyring,CVE-2012-5578,CWE-276,medium,0,,2019-11-25T13:15:00Z,0.10.1,2012-11-29,,,-2552,minor
loguru,CVE-2022-0338,,moderate,0,,2022-01-26T00:01:50Z,0.5.3,2020-09-20,,,-493,minor
loguru,CVE-2022-0338,,unknown,0,,2022-01-25T09:15:00Z,0.5.3,2020-09-20,,,-492,minor
lxml,CVE-2021-43818,CWE-74;CWE-79,moderate,0,,2021-12-13T18:14:36Z,4.6.5,2021-12-12,,,-1,major
lxml,CVE-2014-3146,,moderate,0,,2022-05-14T04:01:59Z,3.3.5,2014-04-18,,,-2948,major
lxml,CVE-2021-28957,,moderate,0,,2021-03-22T16:53:53Z,4.6.3,2021-03-21,,,-1,major
lxml,CVE-2020-27783,,moderate,0,,2021-01-07T21:54:01Z,4.6.2,2020-11-27,,,-41,major
lxml,CVE-2022-2309,,moderate,0,,2022-07-06T00:00:30Z,4.9.1,2022-07-01,,,-5,major
lxml,CVE-2018-19787,,moderate,0,,2022-05-13T01:13:21Z,4.2.5,2018-09-10,,,-1341,major
lxml,CVE-2014-3146,,unknown,0,,2014-05-14T19:55:00Z,3.3.5,2014-04-18,,,-26,major
lxml,CVE-2018-19787,,unknown,0,,2018-12-02T10:29:00Z,4.2.5,2018-09-10,,,-83,major
lxml,CVE-2020-27783,,unknown,1.2,,2020-12-03T17:15:00Z,4.6.2,2020-11-27,,,-6,major
lxml,CVE-2021-28957,CWE-79,medium,0,,2021-03-21T05:15:00Z,4.6.3,2021-03-21,,,0,major
lxml,CVE-2022-2309,,unknown,0,,2022-07-05T10:15:00Z,4.9.1,2022-07-01,,,-4,major
lxml_html_clean,CVE-2024-52595,,high,,,2024-11-19T21:07:59Z,,,,,,unknown
lxml_html_clean,CVE-2024-52595,,unknown,,,2024-11-19T22:15:21Z,,,,,,unknown
mako,CVE-2010-2480,,moderate,0,,2022-05-17T05:48:31Z,0.3.4,2010-06-22,,,-4347,minor
mako,CVE-2022-40023,,high,0,,2022-09-16T17:20:25Z,1.2.2,2022-08-29,,,-18,major
mako,CVE-2010-2480,CWE-79,medium,0,,2010-07-02T19:00:00Z,0.3.4,2010-06-22,,,-10,minor
mako,CVE-2022-40023,,unknown,0,,2022-09-07T13:15:00Z,1.2.2,2022-08-29,,,-9,major
markdown-it-py,CVE-2023-26302,,high,0,,2023-02-23T00:30:40Z,2.2.0,2023-02-22,,,-1,major
markdown-it-py,CVE-2023-26303,,high,0,,2023-02-23T00:30:39Z,2.2.0,2023-02-22,,,-1,major
markdown-it-py,CVE-2023-26302,,unknown,0,,2023-02-22T23:15:00Z,2.2.0,2023-02-22,,,0,major
markdown-it-py,CVE-2023-26303,,unknown,0,,2023-02-23T00:15:00Z,2.2.0,2023-02-22,,,-1,major
markdown2,CVE-2009-3724,,moderate,0,,2022-04-21T01:54:03Z,1.0.1.14,2009-09-29,,,-4587,major
